,,Field,Type,Null,Key,Default,Extra,ADD/Old Field Names,0,1,2,3,4,5,6,7,8,9,10,11,12
structurefield,disability,disability_domainid,char(25),NO,PRI,,,,cw,ocz,sw,aw,pos,,,grl,,,,,
structurefield,disability,disability_code,char(12),NO,PRI,,,,cw,ocz,sw,aw,pos,,,grl,,,,,
structurefield,disability,disability_title,tinytext,YES,,,,,cw,ocz,sw,aw,pos,,,grl,,,,,
structurefield,disability,disability_seq,tinytext,YES,,,,,cw,ocz,sw,aw,pos,,,grl,,,,,
structureend,disability,,,,,,,,cw,ocz,sw,aw,pos,,,grl,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,qualification,,,,,,,,cw,ocz,sw,aw,pos,,,grl,,,,,
structurefield,qualification,qualification_domainid,char(25),NO,PRI,,,,cw,ocz,sw,aw,pos,,,grl,,,,,
structurefield,qualification,qualification_id,char(12),NO,PRI,,,,cw,ocz,sw,aw,pos,,,grl,,,,,
structurefield,qualification,qualification_title,tinytext,YES,,,,,cw,ocz,sw,aw,pos,,,grl,,,,,
structurefield,qualification,qualification_description,text,YES,,,,,cw,ocz,sw,aw,pos,,,grl,,,,,
structurefield,qualification,qualification_renewalperiod,text,YES,,,,,cw,ocz,sw,aw,pos,,,grl,,,,,
structureend,qualification,,,,,,,,cw,ocz,sw,aw,pos,,,grl,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,jobrole,,,,,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,jobrole,jobrole_domainid,char(25),NO,PRI,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,jobrole,jobrole_id,char(12),NO,PRI,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,jobrole,jobrole_title,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,jobrole,jobrole_description,text,YES,,,,,cw,ocz,sw,aw,,,,grl,,,,,
structureend,jobrole,,,,,,,,cw,ocz,sw,aw,,,,grl,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,jobrolequalification,,,,,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,jobrolequalification,jobrolequalification_domainid,char(25),NO,PRI,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,jobrolequalification,jobrolequalification_jobroleid,char(12),NO,PRI,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,jobrolequalification,jobrolequalification_qualificationid,char(12),NO,PRI,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,jobrolequalification,jobrolequalification_requirementlevel,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,jobrolequalification,jobrolequalification_comments,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,,,,
structureend,jobrolequalification,,,,,,,,cw,ocz,sw,aw,,,,grl,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,personqualification,,,,,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,personqualification,personqualification_domainid,char(25),NO,PRI,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,personqualification,personqualification_personid,char(8),NO,PRI,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,personqualification,personqualification_qualificationid,char(12),NO,PRI,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,personqualification,personqualification_issuedby,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,personqualification,personqualification_startdate,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,personqualification,personqualification_enddate,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,personqualification,personqualification_certificate,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,personqualification,personqualification_comments,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,personqualification,personqualification_approvedby,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,personqualification,personqualification_approveddate,date,YES,,,,,cw,ocz,sw,aw,,,,grl,,,,,
structureend,personqualification,,,,,,,,cw,ocz,sw,aw,,,,grl,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,personjobrole,,,,,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,personjobrole,personjobrole_domainid,char(25),NO,PRI,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,personjobrole,personjobrole_personid,char(12),NO,PRI,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,personjobrole,personjobrole_jobroleid,char(12),NO,PRI,,,,cw,ocz,sw,aw,,,,grl,,,,,
structurefield,personjobrole,personjobrole_description,tinytext,YES,,,,,cw,ocz,sw,aw,,,,grl,,,,,
structureend,personjobrole,,,,,,,,cw,ocz,sw,aw,,,,grl,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,process,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,processrole,,,,,,,,cw,,,,,,,,,,,,
structurefield,processrole,processrole_domainid,char(25),NO,PRI,,,,cw,,,,,,,,,,,,
structurefield,processrole,processrole_id,char(12),NO,PRI,,,,cw,,,,,,,,,,,,
structurefield,processrole,processrole_title,tinytext,YES,,,,,cw,,,,,,,,,,,,
structureend,processrole,,,,,,,,cw,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,processtemplate,,,,,,,,cw,,,,,,,,,,,,
structurefield,processtemplate,processtemplate_domainid,char(25),NO,PRI,,,,cw,,,,,,,,,,,,
structurefield,processtemplate,processtemplate_id,char(12),NO,PRI,,,,cw,,,,,,,,,,,,
structurefield,processtemplate,processtemplate_description,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,processtemplate,processtemplate_anchorenddate,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,processtemplate,processtemplate_repetition,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,processtemplate,processtemplate_horizon,tinytext,YES,,,,,cw,,,,,,,,,,,,
structureend,processtemplate,,,,,,,,cw,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,tasktemplate,,,,,,,,cw,,,,,,,,,,,,
structurefield,tasktemplate,tasktemplate_domainid,char(25),NO,PRI,,,,cw,,,,,,,,,,,,
structurefield,tasktemplate,tasktemplate_id,char(18),NO,PRI,,,,cw,,,,,,,,,,,,
structurefield,tasktemplate,tasktemplate_processtemplateid,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,tasktemplate,tasktemplate_description,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,tasktemplate,tasktemplate_processroleid,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,tasktemplate,tasktemplate_duration,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,tasktemplate,tasktemplate_dateflexibility,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,tasktemplate,tasktemplate_eventtype,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,tasktemplate,tasktemplate_evidenceassetcode,tinytext,YES,,,,,cw,,,,,,,,,,,,
structureend,tasktemplate,,,,,,,,cw,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,process,,,,,,,,cw,,,,,,,,,,,,
structurefield,process,process_domainid,char(25),NO,PRI,,,,cw,,,,,,,,,,,,
structurefield,process,process_id,char(2),NO,PRI,,,,cw,,,,,,,,,,,,
structurefield,process,process_description,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,process,process_anchorenddate,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,process,process_repetition,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,process,process_horizon,tinytext,YES,,,,,cw,,,,,,,,,,,,
structureend,process,,,,,,,,cw,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,task,,,,,,,,cw,,,,,,,,,,,,
structurefield,task,task_domainid,char(25),NO,PRI,,,,cw,,,,,,,,,,,,
structurefield,task,task_id,char(18),NO,PRI,,,,cw,,,,,,,,,,,,
structurefield,task,task_tasktemplateid,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,task,task_description,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,task,task_processroleid,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,task,task_datedue,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,task,task_datecompleted,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,task,task_dateflexibility,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,task,task_eventtype,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,task,task_evidenceassetcode,tinytext,YES,,,,,cw,,,,,,,,,,,,
structurefield,task,task_comment,tinytext,YES,,,,,cw,,,,,,,,,,,,
structureend,task,,,,,,,,cw,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,nonworkday,,,,,,,,cw,,,,,,,,,,,,
structurefield,nonworkday,nonworkday_domainid,char(25),NO,PRI,,,,cw,,,,,,,,,,,,
structurefield,nonworkday,nonworkday_date,char(8),NO,PRI,,,,cw,,,,,,,,,,,,
structurefield,nonworkday,nonworkday_description,tinytext,YES,,,,,cw,,,,,,,,,,,,
structureend,nonworkday,,,,,,,,cw,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,CW,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,company,,,,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_domainid,char(25),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_name,char(25),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_registrationnumber,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_companytype,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_businesssectorlist,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_finyearstart,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_processhorizon,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_hometreatment,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_cartreatment,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_traveltreatment,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_payrolltreatment,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_bankcurrentacounttreatment,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_creditcardtreatment,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_bankdepositaccounttreatment,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_pettycashtreatment,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_loantreatment,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_enablefullfavouritesallocate,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_showsupplierallocate,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_showpaymenttypeallocate,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_showvatallocate,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_showfincategoryallocate,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_showcustomerallocate,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_showcommentallocate,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_showjoballocate,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_matchminallocate,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_nomatchmaxallocate,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,company,company_filteroutallocatelist,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structureend,company,,,,,,,,cw,ocz,sw,,,,,,care,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,companyvatstatus,,,,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,companyvatstatus,companyvatstatus_domainid,char(25),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,companyvatstatus,companyvatstatus_dateeffective,date,NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,companyvatstatus,companyvatstatus_vatregistrationnumber,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,companyvatstatus,companyvatstatus_vattreatment,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,companyvatstatus,companyvatstatus_vatperiod,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,companyvatstatus,companyvatstatus_vatflatrateid,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structureend,companyvatstatus,,,,,,,,cw,ocz,sw,,,,,,care,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,vatperiod,,,,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,vatperiod,vatperiod_domainid,char(25),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,vatperiod,vatperiod_id,char(8),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,vatperiod,vatperiod_description,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structureend,vatperiod,,,,,,,,cw,ocz,sw,,,,,,care,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,vatrate,,,,,,,,cw,ocz,sw,,pos,,,,care,,,,
structurefield,vatrate,vatrate_domainid,char(25),NO,PRI,,,,cw,ocz,sw,,pos,,,,care,,,,
structurefield,vatrate,vatrate_id,char(8),NO,PRI,,,,cw,ocz,sw,,pos,,,,care,,,,
structurefield,vatrate,vatrate_dateeffective,date,NO,PRI,,,,cw,ocz,sw,,pos,,,,care,,,,
structurefield,vatrate,vatrate_description,tinytext,YES,,,,,cw,ocz,sw,,pos,,,,care,,,,
structurefield,vatrate,vatrate_rate,"decimal(4,2)",YES,,,,,cw,ocz,sw,,pos,,,,care,,,,
structureend,vatrate,,,,,,,,cw,ocz,sw,,pos,,,,care,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,vatflatrate,,,,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,vatflatrate,vatflatrate_domainid,char(25),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,vatflatrate,vatflatrate_id,char(8),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,vatflatrate,vatflatrate_dateeffective,date,NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,vatflatrate,vatflatrate_description,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,vatflatrate,vatflatrate_rate,"decimal(4,2)",YES,,,,,cw,ocz,sw,,,,,,care,,,,
structureend,vatflatrate,,,,,,,,cw,ocz,sw,,,,,,care,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,bank,,,,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bank,bank_domainid,char(25),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bank,bank_id,char(8),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bank,bank_name,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bank,bank_type,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bank,bank_sort,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bank,bank_account,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bank,bank_bankuploadid,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bank,bank_openingbalancedate,date,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bank,bank_openingbalance,"decimal(10,2)",YES,,,,,cw,ocz,sw,,,,,,care,,,,
structureend,bank,,,,,,,,cw,ocz,sw,,,,,,care,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,bankupload,,,,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_domainid,char(25),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_id,char(8),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_name,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_filetype,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_sortoffset,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_sortfilter,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_accountoffset,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_accountfilter,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_dateoffset,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_dateformat,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_txntypeoffset,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_descriptionoffset,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_debitoffset,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_debitfilter,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_creditoffset,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_creditfilter,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_balanceoffset,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_header,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_col0,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_col1,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_col2,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_col3,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_col4,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_col5,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_col6,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_col7,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_col8,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankupload,bankupload_col9,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structureend,bankupload,,,,,,,,cw,ocz,sw,,,,,,care,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,bankfile,,,,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankfile,bankfile_domainid,char(25),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankfile,bankfile_id,char(10),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankfile,bankfile_bankid,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankfile,bankfile_periodstart,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankfile,bankfile_periodend,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankfile,bankfile_file,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankfile,bankfile_comment,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankfile,bankfile_status,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankfile,bankfile_banktxnidrangestart,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankfile,bankfile_banktxnidrangeend,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,bankfile,bankfile_bankuploadid,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structureend,bankfile,,,,,,,,cw,ocz,sw,,,,,,care,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,supplier,,,,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,supplier,supplier_domainid,char(25),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,supplier,supplier_id,char(8),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,supplier,supplier_name,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structureend,supplier,,,,,,,,cw,ocz,sw,,,,,,care,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,customer,,,,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,customer,customer_domainid,char(25),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,customer,customer_id,char(8),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,customer,customer_name,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structureend,customer,,,,,,,,cw,ocz,sw,,,,,,care,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,job,,,,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,job,job_domainid,char(25),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,job,job_id,char(8),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,job,job_description,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,job,job_customerid,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structureend,job,,,,,,,,cw,ocz,sw,,,,,,care,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,fincategory,,,,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_domainid,char(25),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_id,char(4),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_description,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_sageid,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_irisid,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_purpose,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_businesssectorlist,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_companytypelist,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_vattreatmentlist,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_hometreatmentlist,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_cartreatmentlist,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_payrolltreatmentlist,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_bankcurrentacounttreatmentlist,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_creditcardtreatmentlist,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_loantreatmentlist,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_bankdepositaccounttreatmentlist,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_pettycashtreatmentlist,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_useunconditional,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_usedefaulted,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_useselected,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_subheader,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,fincategory,fincategory_pettycashitem,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structureend,fincategory,,,,,,,,cw,ocz,sw,,,,,,care,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
structureheader,banktxn,,,,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,banktxn,banktxn_domainid,char(25),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,banktxn,banktxn_id,char(10),NO,PRI,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,banktxn,banktxn_processstatus,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,banktxn,banktxn_finstatus,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,banktxn,banktxn_vatstatus,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,banktxn,banktxn_sort,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,banktxn,banktxn_account,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,banktxn,banktxn_date,date,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,banktxn,banktxn_txntype,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,banktxn,banktxn_description,tinytext,YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,banktxn,banktxn_debit,"decimal(10,2)",YES,,,,,cw,ocz,sw,,,,,,care,,,,
structurefield,banktxn,banktxn_credit,"decimal(10,2)",YES,,,,,cw,ocz,sw,,,,,,care,,,,
